company,destination,model,powertrain,scenario,units,ti_per_vehicle_kgco2e,crossover_year,crossover_calendar_year,reason
honda,EE,CIVIC TYPE R,ICE,S2,8,-14163.0168,,,crossover before sale year (product already above benchmark at t=0)
honda,EE,CR-V,HEV,S2,217,-6616.5707,4.441,2028.4,within lifetime
honda,EE,E:NY1,BEV,S2,3,12856.5769,27.89,2051.9,after lifetime
honda,EE,HR-V,HEV,S2,87,-1625.993,8.524,2032.5,within lifetime
honda,EE,JAZZ,HEV,S2,37,1660.7283,11.683,2035.7,within lifetime
honda,EE,ZR-V,HEV,S2,119,-3536.6866,6.872,2030.9,within lifetime
honda,ES,CIVIC,HEV,S2,922,-6573.6751,4.34,2028.3,within lifetime
honda,ES,CIVIC TYPE R,ICE,S2,46,-29135.5872,,,crossover before sale year (product already above benchmark at t=0)
honda,ES,CR-V,HEV,S2,429,-14776.0586,,,crossover before sale year (product already above benchmark at t=0)
honda,ES,E:NY1,BEV,S2,35,20598.881,40.719,2064.7,after lifetime
honda,ES,HONDA E,BEV,S2,15,20806.2451,41.423,2065.4,after lifetime
honda,ES,HR-V,HEV,S2,1188,-10076.5224,2.127,2026.1,within lifetime
honda,ES,JAZZ,HEV,S2,474,-4922.5199,5.464,2029.5,within lifetime
honda,ES,ZR-V,HEV,S2,644,-12980.4273,0.444,2024.4,within lifetime
honda,FI,CIVIC,HEV,S2,22,-13763.1851,,,crossover before sale year (product already above benchmark at t=0)
honda,FI,CIVIC TYPE R,ICE,S2,1,-34701.7776,,,crossover before sale year (product already above benchmark at t=0)
honda,FI,CR-V,HEV,S2,57,-24006.7086,,,crossover before sale year (product already above benchmark at t=0)
honda,FI,E:NY1,BEV,S2,2,16973.1956,53.176,2077.2,after lifetime
honda,FI,HR-V,HEV,S2,21,-16493.5721,,,crossover before sale year (product already above benchmark at t=0)
honda,FI,JAZZ,HEV,S2,33,-11594.3021,0.137,2024.1,within lifetime
honda,FI,ZR-V,HEV,S2,30,-19282.802,,,crossover before sale year (product already above benchmark at t=0)
honda,FR,CIVIC,HEV,S2,1190,-6267.1089,1.413,2025.4,within lifetime
honda,FR,CIVIC TYPE R,ICE,S2,5,-23264.2433,,,crossover before sale year (product already above benchmark at t=0)
honda,FR,CR-V,HEV,S2,149,-13101.4461,,,crossover before sale year (product already above benchmark at t=0)
honda,FR,E:NY1,BEV,S2,437,18860.5888,66.98,2091.0,after lifetime
honda,FR,HR-V,HEV,S2,1265,-8659.1626,,,crossover before sale year (product already above benchmark at t=0)
honda,FR,JAZZ,HEV,S2,814,-4752.0973,2.735,2026.7,within lifetime
honda,FR,ZR-V,HEV,S2,760,-10946.4232,,,crossover before sale year (product already above benchmark at t=0)
honda,GR,CIVIC,HEV,S2,42,-14195.3842,,,crossover before sale year (product already above benchmark at t=0)
honda,GR,CIVIC TYPE R,HEV,S2,1,-14739.8869,,,crossover before sale year (product already above benchmark at t=0)
honda,GR,CIVIC TYPE R,ICE,S2,9,-33121.6919,,,crossover before sale year (product already above benchmark at t=0)
honda,GR,CR-V,HEV,S2,44,-24448.0382,,,crossover before sale year (product already above benchmark at t=0)
honda,GR,E:NY1,BEV,S2,29,2256.9716,11.586,2035.6,within lifetime
honda,GR,HR-V,HEV,S2,136,-17105.6898,,,crossover before sale year (product already above benchmark at t=0)
honda,GR,JAZZ,HEV,S2,114,-12544.7109,,,crossover before sale year (product already above benchmark at t=0)
honda,GR,ZR-V,HEV,S2,57,-19453.0396,,,crossover before sale year (product already above benchmark at t=0)
honda,HR,CIVIC,HEV,S2,30,1788.4094,9.883,2033.9,within lifetime
honda,HR,CIVIC TYPE R,ICE,S2,5,-20149.1145,,,crossover before sale year (product already above benchmark at t=0)
honda,HR,CR-V,HEV,S2,49,-8988.7297,3.866,2027.9,within lifetime
honda,HR,HONDA E,BEV,S2,1,28956.0183,43.198,2067.2,after lifetime
honda,HR,HR-V,HEV,S2,27,-1125.6988,8.091,2032.1,within lifetime
honda,HR,JAZZ,HEV,S2,10,3932.3785,11.299,2035.3,within lifetime
honda,HR,ZR-V,HEV,S2,34,-4064.3168,6.418,2030.4,within lifetime
honda,HU,CIVIC,HEV,S2,140,-10751.9716,2.36,2026.4,within lifetime
honda,HU,CIVIC TYPE R,ICE,S2,5,-34957.1845,,,crossover before sale year (product already above benchmark at t=0)
honda,HU,CR-V,HEV,S2,119,-22793.4706,,,crossover before sale year (product already above benchmark at t=0)
honda,HU,E:NY1,BEV,S2,96,17173.7207,33.566,2057.6,after lifetime
honda,HU,HONDA E,BEV,S2,3,17378.3807,34.066,2058.1,after lifetime
honda,HU,HR-V,HEV,S2,179,-14492.2929,0.205,2024.2,within lifetime
honda,HU,JAZZ,HEV,S2,60,-9017.3576,3.434,2027.4,within lifetime
honda,HU,ZR-V,HEV,S2,104,-17560.4736,,,crossover before sale year (product already above benchmark at t=0)
honda,IE,CIVIC,HEV,S2,61,-8953.1646,1.673,2025.7,within lifetime
honda,IE,CIVIC TYPE R,ICE,S2,3,-31339.3013,,,crossover before sale year (product already above benchmark at t=0)
honda,IE,CR-V,HEV,S2,10,-20807.4489,,,crossover before sale year (product already above benchmark at t=0)
honda,IE,E:NY1,BEV,S2,5,14848.0306,24.854,2048.9,after lifetime
honda,IE,HONDA E,BEV,S2,1,15574.577,26.126,2050.1,after lifetime
honda,IE,HR-V,HEV,S2,18,-11551.3639,0.146,2024.1,within lifetime
honda,IE,JAZZ,HEV,S2,83,-5814.9621,3.667,2027.7,within lifetime
honda,IE,ZR-V,HEV,S2,23,-14559.0719,,,crossover before sale year (product already above benchmark at t=0)
honda,IT,CIVIC,HEV,S2,440,-9148.7525,,,crossover before sale year (product already above benchmark at t=0)
honda,IT,CIVIC TYPE R,ICE,S2,52,-28073.4349,,,crossover before sale year (product already above benchmark at t=0)
honda,IT,CR-V,HEV,S2,841,-18399.9621,,,crossover before sale year (product already above benchmark at t=0)
honda,IT,HR-V,HEV,S2,3188,-12062.3966,,,crossover before sale year (product already above benchmark at t=0)
honda,IT,JAZZ,HEV,S2,1262,-7716.5479,0.561,2024.6,within lifetime
honda,IT,ZR-V,HEV,S2,1588,-14526.3541,,,crossover before sale year (product already above benchmark at t=0)
honda,LT,CIVIC,HEV,S2,10,-14603.9423,,,crossover before sale year (product already above benchmark at t=0)
honda,LT,CIVIC TYPE-R,ICE,S2,5,-38311.0332,,,crossover before sale year (product already above benchmark at t=0)
honda,LT,CR-V,HEV,S2,55,-26301.0096,,,crossover before sale year (product already above benchmark at t=0)
honda,LT,HR-V,HEV,S2,38,-17566.1303,,,crossover before sale year (product already above benchmark at t=0)
honda,LT,JAZZ,HEV,S2,19,-12297.6237,0.708,2024.7,within lifetime
honda,LT,ZR-V,HEV,S2,24,-20729.781,,,crossover before sale year (product already above benchmark at t=0)
honda,LU,CIVIC,HEV,S2,38,24747.1128,23.473,2047.5,after lifetime
honda,LU,CIVIC TYPE R,ICE,S2,17,12520.2472,12.659,2036.7,after lifetime
honda,LU,CR-V,HEV,S2,39,18528.8888,17.332,2041.3,after lifetime
honda,LU,E:NY1,BEV,S2,19,41089.0492,62.598,2086.6,after lifetime
honda,LU,HR-V,HEV,S2,28,23197.5819,21.779,2045.8,after lifetime
honda,LU,JAZZ,HEV,S2,21,25934.7283,24.864,2048.9,after lifetime
honda,LU,ZR-V,HEV,S2,31,21535.579,20.094,2044.1,after lifetime
honda,LV,CIVIC,HEV,S2,5,-10099.4054,3.202,2027.2,within lifetime
honda,LV,CIVIC TYPE R,ICE,S2,2,-34207.6235,,,crossover before sale year (product already above benchmark at t=0)
honda,LV,CR-V,HEV,S2,63,-21967.7604,,,crossover before sale year (product already above benchmark at t=0)
honda,LV,E:NY1,BEV,S2,1,21581.5322,41.907,2065.9,after lifetime
honda,LV,HRV,HEV,S2,25,-13321.6887,1.396,2025.4,within lifetime
honda,LV,JAZZ,HEV,S2,5,-7974.0696,4.477,2028.5,within lifetime
honda,LV,ZR-V,HEV,S2,25,-16694.8023,,,crossover before sale year (product already above benchmark at t=0)
honda,MT,CIVIC,HEV,S2,3,-2529.8417,6.781,2030.8,within lifetime
honda,MT,CR-V,HEV,S2,1,-9726.7971,0.254,2024.3,within lifetime
honda,MT,E NY1,BEV,S2,11,4964.801,16.486,2040.5,within lifetime
honda,MT,HR-V,HEV,S2,1,-4234.3838,5.055,2029.1,within lifetime
honda,MT,JAZZ,HEV,S2,9,-1162.0035,8.268,2032.3,within lifetime
honda,MT,ZR-V,HEV,S2,4,-6080.971,3.324,2027.3,within lifetime
honda,NL,CIVIC,HEV,S2,202,-10986.317,,,crossover before sale year (product already above benchmark at t=0)
honda,NL,CIVIC TYPE R,ICE,S2,1,-28892.596,,,crossover before sale year (product already above benchmark at t=0)
honda,NL,CR-V,HEV,S2,60,-18170.4298,,,crossover before sale year (product already above benchmark at t=0)
honda,NL,E:NY1,BEV,S2,118,8221.6988,20.928,2044.9,after lifetime
honda,NL,HR-V,HEV,S2,311,-13323.9798,,,crossover before sale year (product already above benchmark at t=0)
honda,NL,JAZZ,HEV,S2,218,-9099.6289,,,crossover before sale year (product already above benchmark at t=0)
honda,NL,ZR-V,HEV,S2,56,-15787.9736,,,crossover before sale year (product already above benchmark at t=0)
honda,PL,CIVIC,HEV,S2,423,-16234.8308,,,crossover before sale year (product already above benchmark at t=0)
honda,PL,CIVIC TYPE R,ICE,S2,51,-40968.808,,,crossover before sale year (product already above benchmark at t=0)
honda,PL,CR-V,HEV,S2,997,-28814.734,,,crossover before sale year (product already above benchmark at t=0)
honda,PL,HR-V,HEV,S2,1604,-19553.2988,,,crossover before sale year (product already above benchmark at t=0)
honda,PL,JAZZ,HEV,S2,199,-14646.4482,,,crossover before sale year (product already above benchmark at t=0)
honda,PL,ZR-V,HEV,S2,608,-22867.9465,,,crossover before sale year (product already above benchmark at t=0)
honda,PT,CIVIC,HEV,S2,11,-11703.343,,,crossover before sale year (product already above benchmark at t=0)
honda,PT,CIVIC TYPE R,ICE,S2,18,-33037.274,,,crossover before sale year (product already above benchmark at t=0)
honda,PT,CR-V,HEV,S2,19,-18032.0763,,,crossover before sale year (product already above benchmark at t=0)
honda,PT,E:NY1,BEV,S2,34,17963.3602,43.168,2067.2,after lifetime
honda,PT,HR-V,HEV,S2,410,-14351.9383,,,crossover before sale year (product already above benchmark at t=0)
honda,PT,JAZZ,HEV,S2,133,-9071.5537,1.723,2025.7,within lifetime
honda,PT,ZR-V,HEV,S2,41,-17186.8406,,,crossover before sale year (product already above benchmark at t=0)
honda,RO,CIVIC,HEV,S2,283,-20202.1582,,,crossover before sale year (product already above benchmark at t=0)
honda,RO,CIVIC TYPE R,ICE,S2,19,-45680.8554,,,crossover before sale year (product already above benchmark at t=0)
honda,RO,CR-V,HEV,S2,360,-31326.4705,,,crossover before sale year (product already above benchmark at t=0)
honda,RO,E:NY1,BEV,S2,3,7314.5988,20.438,2044.4,within lifetime
honda,RO,HR-V,HEV,S2,234,-23436.408,,,crossover before sale year (product already above benchmark at t=0)
honda,RO,JAZZ,HEV,S2,28,-17255.8938,,,crossover before sale year (product already above benchmark at t=0)
honda,RO,ZR-V,HEV,S2,142,-26840.4991,,,crossover before sale year (product already above benchmark at t=0)
honda,SE,CIVIC,HEV,S2,116,-5783.633,1.954,2026.0,within lifetime
honda,SE,CIVIC TYPE R,ICE,S2,12,-24298.6207,,,crossover before sale year (product already above benchmark at t=0)
honda,SE,CR-V,HEV,S2,113,-13463.1493,,,crossover before sale year (product already above benchmark at t=0)
honda,SE,E:NY1,BEV,S2,326,21520.7125,70.724,2094.7,after lifetime
honda,SE,HR-V,HEV,S2,207,-8545.2706,,,crossover before sale year (product already above benchmark at t=0)
honda,SE,JAZZ,HEV,S2,120,-4216.8483,3.22,2027.2,within lifetime
honda,SE,ZR-V,HEV,S2,58,-10907.3192,,,crossover before sale year (product already above benchmark at t=0)
honda,SI,CIVIC / 5 VRAT / 2.0 / HEV,HEV,S2,54,1666.5679,8.944,2032.9,within lifetime
honda,SI,CIVIC / 5 VRAT / 2.0 / TYPE R,ICE,S2,1,-20513.376,,,crossover before sale year (product already above benchmark at t=0)
honda,SI,CR-V / 2.0 / 4WD / E-CVT / HIBRID,HEV,S2,1,-14250.5697,0.566,2024.6,within lifetime
honda,SI,CR-V / 2.0 / FHEV / AVT / 2WD,HEV,S2,17,-5136.763,4.977,2029.0,within lifetime
honda,SI,CR-V / 2.0 / FHEV / AVT / 4WD,HEV,S2,42,-10479.3393,2.287,2026.3,within lifetime
honda,SI,HR-V / 1.5 / E-CVT / FHEV,HEV,S2,39,-1365.5327,7.089,2031.1,within lifetime
honda,SI,HR-V / 1.5 / E-CVT FHEV,HEV,S2,2,-1365.5327,7.089,2031.1,within lifetime
honda,SI,JAZZ / 1.5 / HIBRID,HEV,S2,5,4417.0205,10.77,2034.8,within lifetime
honda,SI,JAZZ / 1.5 / HIBRID / CROSS,HEV,S2,8,3034.236,9.833,2033.8,within lifetime
honda,SI,JAZZ / 1.5 / HIBRID CROSS,HEV,S2,4,3034.236,9.833,2033.8,within lifetime
honda,SI,ZR-V / 2.0 / EHEV / AVT /,HEV,S2,71,-4224.9424,5.469,2029.5,within lifetime
honda,SK,CIVIC,HEV,S2,44,-7249.8185,1.476,2025.5,within lifetime
honda,SK,CIVIC TYPE R,ICE,S2,6,-26151.3904,,,crossover before sale year (product already above benchmark at t=0)
honda,SK,CR-V,HEV,S2,232,-17495.6643,,,crossover before sale year (product already above benchmark at t=0)
honda,SK,HR-V,HEV,S2,188,-10135.3883,,,crossover before sale year (product already above benchmark at t=0)
honda,SK,HR-V.,HEV,S2,1,-10135.3883,,,crossover before sale year (product already above benchmark at t=0)
honda,SK,JAZZ,HEV,S2,31,-5853.2061,2.58,2026.6,within lifetime
honda,SK,ZR-V,HEV,S2,137,-12564.516,,,crossover before sale year (product already above benchmark at t=0)
honda,AT,CIVIC E:HEV 2.0 ADVA,HEV,S3,34,-9634.025,2.345,2026.3,within lifetime
honda,AT,CIVIC E:HEV 2.0 ELEG,HEV,S3,57,-8289.9641,2.725,2026.7,within lifetime
honda,AT,CIVIC E:HEV 2.0 SPOR,HEV,S3,28,-9377.6859,2.416,2026.4,within lifetime
honda,AT,CIVIC TYPE R 2.0 TYP,ICE,S3,12,-24741.896,,,crossover before sale year (product already above benchmark at t=0)
honda,AT,CR-V E:HEV 2WD 2.0 E,HEV,S3,21,-14022.1952,1.232,2025.2,within lifetime
honda,AT,CR-V E:HEV 4WD 2.0 A,HEV,S3,82,-17702.0046,0.419,2024.4,within lifetime
honda,AT,CR-V E:HEV 4WD 2.0 E,HEV,S3,45,-17693.9871,0.421,2024.4,within lifetime
honda,AT,E:NY1 EV ADVANCE,BEV,S3,109,13423.3539,41.939,2065.9,after lifetime
honda,AT,E:NY1 EV ELEGANCE,BEV,S3,18,13423.3539,41.939,2065.9,after lifetime
honda,AT,HONDA E EV ADVANCE,BEV,S3,1,13466.4328,42.338,2066.3,after lifetime
honda,AT,HR-V E:HEV 1.5 ADVAN,HEV,S3,227,-11341.3681,1.89,2025.9,within lifetime
honda,AT,HR-V E:HEV 1.5 ELEGA,HEV,S3,109,-11341.3681,1.89,2025.9,within lifetime
honda,AT,JAZZ 1.5 ADVANCE,HEV,S3,46,-7398.3631,2.99,2027.0,within lifetime
honda,AT,JAZZ 1.5 ADVANCE SPO,HEV,S3,22,-7836.4748,2.859,2026.9,within lifetime
honda,AT,JAZZ 1.5 ELEGANCE,HEV,S3,41,-6965.5964,3.122,2027.1,within lifetime
honda,AT,JAZZ CROSSTAR 1.5 AD,HEV,S3,63,-8288.4965,2.726,2026.7,within lifetime
honda,AT,UNASSIGNED,BEV,S3,4,13423.3539,41.939,2065.9,after lifetime
honda,AT,ZR-V 2.0 ADVANCE,HEV,S3,49,-13567.6982,1.339,2025.3,within lifetime
honda,AT,ZR-V 2.0 ELEGANCE,HEV,S3,17,-13119.5757,1.446,2025.4,within lifetime
honda,AT,ZR-V 2.0 SPORT,HEV,S3,84,-13328.5111,1.396,2025.4,within lifetime
honda,BE,CIVIC,HEV,S3,283,-14973.2088,0.028,2024.0,within lifetime
honda,BE,CIVIC TYPE R,ICE,S3,38,-32193.7369,,,crossover before sale year (product already above benchmark at t=0)
honda,BE,CR-V,HEV,S3,249,-22264.631,,,crossover before sale year (product already above benchmark at t=0)
honda,BE,E:NY1,BEV,S3,139,10023.5745,32.038,2056.0,after lifetime
honda,BE,HR-V,HEV,S3,513,-17175.5544,,,crossover before sale year (product already above benchmark at t=0)
honda,BE,JAZZ,HEV,S3,220,-13142.2889,0.497,2024.5,within lifetime
honda,BE,ZR-V,HEV,S3,233,-19555.0446,,,crossover before sale year (product already above benchmark at t=0)
honda,BG,CIVIC,HEV,S3,28,-15891.932,1.351,2025.4,within lifetime
honda,BG,CIVIC TYPE R,ICE,S3,4,-34348.8381,,,crossover before sale year (product already above benchmark at t=0)
honda,BG,HONDA CR V,HEV,S3,8,-21487.24,0.16,2024.2,within lifetime
honda,BG,HONDA CRV,HEV,S3,60,-25811.4021,,,crossover before sale year (product already above benchmark at t=0)
honda,BG,HONDA HRV,HEV,S3,20,-18332.836,0.806,2024.8,within lifetime
honda,BG,HONDA ZRV,HEV,S3,38,-20788.5658,0.298,2024.3,within lifetime
honda,BG,JAZZ,HEV,S3,12,-14652.6981,1.646,2025.6,within lifetime
honda,CY,CIVIC,HEV,S3,15,-21823.0985,1.172,2025.2,within lifetime
honda,CY,CIVIC TYPE R,ICE,S3,1,-41673.8112,,,crossover before sale year (product already above benchmark at t=0)
honda,CY,CR-V,HEV,S3,26,-30867.7429,,,crossover before sale year (product already above benchmark at t=0)
honda,CY,E:NY1,BEV,S3,5,3320.0191,10.795,2034.8,within lifetime
honda,CY,HR-V,HEV,S3,81,-22988.4755,0.954,2025.0,within lifetime
honda,CY,JAZZ,HEV,S3,5,-17958.9536,1.948,2025.9,within lifetime
honda,CY,ZR-V,HEV,S3,8,-25786.9137,0.457,2024.5,within lifetime
honda,CZ,CIVIC,HEV,S3,123,-10831.1577,1.618,2025.6,within lifetime
honda,CZ,CIVIC TYPE R,ICE,S3,30,-25534.2567,,,crossover before sale year (product already above benchmark at t=0)
honda,CZ,CR-V,HEV,S3,604,-18733.0843,,,crossover before sale year (product already above benchmark at t=0)
honda,CZ,HR-V,HEV,S3,300,-12998.9489,0.995,2025.0,within lifetime
honda,CZ,JAZZ,HEV,S3,44,-9856.7565,1.917,2025.9,within lifetime
honda,CZ,ZR-V,HEV,S3,226,-14898.8471,0.493,2024.5,within lifetime
honda,DE,,HEV,S3,3,-14367.7204,0.234,2024.2,within lifetime
honda,DE,CIVIC,HEV,S3,823,-12455.1398,0.755,2024.8,within lifetime
honda,DE,CIVIC,ICE,S3,1,-29208.306,,,crossover before sale year (product already above benchmark at t=0)
honda,DE,CIVIC TYPE R,ICE,S3,123,-28179.8863,,,crossover before sale year (product already above benchmark at t=0)
honda,DE,E:NY1,BEV,S3,796,5518.7072,16.142,2040.1,after lifetime
honda,DE,HONDA CR-V,HEV,S3,1349,-20175.5467,,,crossover before sale year (product already above benchmark at t=0)
honda,DE,HONDA E,BEV,S3,4,5658.5413,16.542,2040.5,after lifetime
honda,DE,HR-V,HEV,S3,1661,-14805.2016,0.12,2024.1,within lifetime
honda,DE,JAZZ,HEV,S3,1173,-11153.5674,1.134,2025.1,within lifetime
honda,DE,ZR-V,HEV,S3,855,-16887.9625,,,crossover before sale year (product already above benchmark at t=0)
honda,DK,CIVIC E:HEV,HEV,S3,35,-11703.6414,1.09,2025.1,within lifetime
honda,DK,CIVIC E:HEV,ICE,S3,1,-10962.4332,1.306,2025.3,within lifetime
honda,DK,E:NY1,BEV,S3,510,9808.9269,33.585,2057.6,after lifetime
honda,DK,HR-V E:HEV,HEV,S3,161,-14419.9337,0.352,2024.4,within lifetime
honda,DK,HR-V E:HEV,ICE,S3,1,-13978.5661,0.466,2024.5,within lifetime
honda,DK,JAZZ E:HEV,HEV,S3,51,-11000.9541,1.295,2025.3,within lifetime
honda,EE,CIVIC,HEV,S3,39,-11773.4573,3.166,2027.2,within lifetime
honda,EE,CIVIC TYPE R,ICE,S3,8,-26262.6368,,,crossover before sale year (product already above benchmark at t=0)
honda,EE,CR-V,HEV,S3,217,-18716.1906,1.359,2025.4,within lifetime
honda,EE,E:NY1,BEV,S3,3,6672.1252,22.257,2046.3,within lifetime
honda,EE,HR-V,HEV,S3,87,-13725.613,2.608,2026.6,within lifetime
honda,EE,JAZZ,HEV,S3,37,-10438.8916,3.575,2027.6,within lifetime
honda,EE,ZR-V,HEV,S3,119,-15636.3066,2.103,2026.1,within lifetime
honda,ES,CIVIC,HEV,S3,922,-20105.6175,1.328,2025.3,within lifetime
honda,ES,CIVIC TYPE R,ICE,S3,46,-42667.5295,,,crossover before sale year (product already above benchmark at t=0)
honda,ES,CR-V,HEV,S3,429,-28308.0009,,,crossover before sale year (product already above benchmark at t=0)
honda,ES,E:NY1,BEV,S3,35,10629.7075,32.495,2056.5,after lifetime
honda,ES,HONDA E,BEV,S3,15,10727.4479,33.057,2057.1,after lifetime
honda,ES,HR-V,HEV,S3,1188,-23608.4648,0.651,2024.7,within lifetime
honda,ES,JAZZ,HEV,S3,474,-18454.4622,1.672,2025.7,within lifetime
honda,ES,ZR-V,HEV,S3,644,-26512.3696,0.136,2024.1,within lifetime
honda,FI,CIVIC,HEV,S3,22,-24236.7958,,,crossover before sale year (product already above benchmark at t=0)
honda,FI,CIVIC TYPE R,ICE,S3,1,-45175.3883,,,crossover before sale year (product already above benchmark at t=0)
honda,FI,CR-V,HEV,S3,57,-34480.3192,,,crossover before sale year (product already above benchmark at t=0)
honda,FI,E:NY1,BEV,S3,2,8205.5674,42.436,2066.4,after lifetime
honda,FI,HR-V,HEV,S3,21,-26967.1828,,,crossover before sale year (product already above benchmark at t=0)
honda,FI,JAZZ,HEV,S3,33,-22067.9127,0.042,2024.0,within lifetime
honda,FI,ZR-V,HEV,S3,30,-29756.4127,,,crossover before sale year (product already above benchmark at t=0)
honda,FR,CIVIC,HEV,S3,1190,-15297.7224,0.432,2024.4,within lifetime
honda,FR,CIVIC TYPE R,ICE,S3,5,-32294.8568,,,crossover before sale year (product already above benchmark at t=0)
